Ranking Section,Item Name,Internal Category,Score (Worst to Best),Assigned Group
,OH_altin_cover_2_IZLOM_green,other,1.0000,UNDERGROUND
,OH_altin_cover_2_partizan_black,other,1.0000,UNDERGROUND
,OH_altin_cover_2_partizan_green,other,1.0000,UNDERGROUND
,OH_altin_cover_2_veles_black,other,1.0000,UNDERGROUND
,OH_altin_cover_2_veles_green,other,1.0000,UNDERGROUND
,OH_altin_cover_3_ATACS_green,other,1.0000,UNDERGROUND
,OH_altin_cover_3_berezka_green,other,1.0000,UNDERGROUND
,OH_altin_cover_3_dubok_1_green,other,1.0000,UNDERGROUND
,OH_altin_cover_3_dubok_2_green,other,1.0000,UNDERGROUND
,OH_altin_cover_3_EMR_green,other,1.0000,UNDERGROUND
,OH_altin_cover_3_FLECTARN_green,other,1.0000,UNDERGROUND
,OH_altin_cover_3_FLORA_green,other,1.0000,UNDERGROUND
,OH_altin_cover_3_german_green,other,1.0000,UNDERGROUND
,OH_altin_cover_3_green_black,other,1.0000,UNDERGROUND
,OH_altin_cover_3_IZLOM_green,other,1.0000,UNDERGROUND
,OH_altin_cover_3_partizan_green,other,1.0000,UNDERGROUND
,OH_altin_cover_3_GREEN_GREEN,other,1.0000,UNDERGROUND
,OH_altin_cover_3_veles_black,other,1.0000,UNDERGROUND
,OH_altin_cover_3_veles_green,other,1.0000,UNDERGROUND
,OH_altin_cover_4_black,other,1.0000,UNDERGROUND
,OH_altin_cover_4_black_green,other,1.0000,UNDERGROUND
,OH_altin_cover_4_green,other,1.0000,UNDERGROUND
,OH_altin_cover_4_green_black,other,1.0000,UNDERGROUND
,OH_altin_cover_4_ATACS_black,other,1.0000,UNDERGROUND
,OH_altin_cover_4_ATACS_green,other,1.0000,UNDERGROUND
,OH_altin_cover_4_berezka_black,other,1.0000,UNDERGROUND
,OH_altin_cover_4_berezka_green,other,1.0000,UNDERGROUND
,OH_altin_cover_4_dubok_1_black,other,1.0000,UNDERGROUND
,OH_altin_cover_4_dubok_1_green,other,1.0000,UNDERGROUND
,OH_altin_cover_4_dubok_2_black,other,1.0000,UNDERGROUND
,OH_altin_cover_4_dubok_2_green,other,1.0000,UNDERGROUND
,OH_altin_cover_4_EMR_black,other,1.0000,UNDERGROUND
,OH_altin_cover_4_EMR_green,other,1.0000,UNDERGROUND
,OH_altin_cover_4_FLECTARN_black,other,1.0000,UNDERGROUND
,OH_altin_cover_4_FLECTARN_green,other,1.0000,UNDERGROUND
,OH_altin_cover_4_FLORA_black,other,1.0000,UNDERGROUND
,OH_altin_cover_4_FLORA_green,other,1.0000,UNDERGROUND
,OH_altin_cover_4_german_black,other,1.0000,UNDERGROUND
,OH_altin_cover_4_german_green,other,1.0000,UNDERGROUND
,OH_altin_cover_4_IZLOM_black,other,1.0000,UNDERGROUND
,OH_altin_cover_4_IZLOM_green,other,1.0000,UNDERGROUND
,OH_altin_cover_4_partizan_black,other,1.0000,UNDERGROUND
,OH_altin_cover_4_partizan_green,other,1.0000,UNDERGROUND
,OH_altin_cover_4_veles_black,other,1.0000,UNDERGROUND
,OH_altin_cover_4_veles_green,other,1.0000,UNDERGROUND
,OH_altin_cover_5_black,other,1.0000,UNDERGROUND
,OH_altin_cover_5_black_green,other,1.0000,UNDERGROUND
,OH_altin_cover_5_green,other,1.0000,UNDERGROUND
,OH_altin_cover_5_green_black,other,1.0000,UNDERGROUND
,OH_altin_cover_5_ATACS_black,other,1.0000,UNDERGROUND
,OH_altin_cover_5_ATACS_green,other,1.0000,UNDERGROUND
,OH_altin_cover_5_berezka_black,other,1.0000,UNDERGROUND
,OH_altin_cover_5_berezka_green,other,1.0000,UNDERGROUND
,OH_altin_cover_5_dubok_1_black,other,1.0000,UNDERGROUND
,OH_altin_cover_5_dubok_1_green,other,1.0000,UNDERGROUND
,OH_altin_cover_5_dubok_2_black,other,1.0000,UNDERGROUND
,OH_altin_cover_5_dubok_2_green,other,1.0000,UNDERGROUND
,OH_altin_cover_5_EMR_black,other,1.0000,UNDERGROUND
,OH_altin_cover_5_EMR_green,other,1.0000,UNDERGROUND
,OH_altin_cover_5_FLECTARN_black,other,1.0000,UNDERGROUND
,OH_altin_cover_5_FLECTARN_green,other,1.0000,UNDERGROUND
,OH_altin_cover_5_FLORA_black,other,1.0000,UNDERGROUND
,OH_altin_cover_5_FLORA_green,other,1.0000,UNDERGROUND
,OH_altin_cover_5_german_black,other,1.0000,UNDERGROUND
,OH_altin_cover_5_german_green,other,1.0000,UNDERGROUND
,OH_altin_cover_5_IZLOM_black,other,1.0000,UNDERGROUND
,OH_altin_cover_5_IZLOM_green,other,1.0000,UNDERGROUND
,OH_altin_cover_5_partizan_black,other,1.0000,UNDERGROUND
,OH_altin_cover_5_partizan_green,other,1.0000,UNDERGROUND
,OH_altin_cover_5_veles_black,other,1.0000,UNDERGROUND
,OH_altin_cover_5_veles_green,other,1.0000,UNDERGROUND
,OH_k6_3_green,other,1.0000,UNDERGROUND
,OH_k6_3_black,other,1.0000,UNDERGROUND
,OH_mich_OpsCore_Tan,other,1.0000,TIER 3 / MILITARY
,OH_mich_OpsCore_Green,other,1.0000,TIER 3 / MILITARY
,OH_mich_OpsCore_Black,other,1.0000,TIER 3 / MILITARY
,OH_mich_OpsCore_Multicam,other,1.0000,TIER 3 / MILITARY
,OH_mich_ops_core_cover_green_black,other,1.0000,UNDERGROUND
,OH_mich_ops_core_cover_Green_green,other,1.0000,UNDERGROUND
,OH_mich_ops_core_cover_Green_tan,other,1.0000,UNDERGROUND
,OH_mich_ops_core_cover_Green_Multicam,other,1.0000,UNDERGROUND
,OH_mich_ops_core_cover_black_green,other,1.0000,UNDERGROUND
,OH_mich_ops_core_cover_black_black,other,1.0000,UNDERGROUND
,OH_mich_ops_core_cover_black_tan,other,1.0000,UNDERGROUND
,OH_mich_ops_core_cover_black_Multicam,other,1.0000,UNDERGROUND
,OH_mich_ops_core_cover_atacsau_black,other,1.0000,UNDERGROUND
,OH_mich_ops_core_cover_atacsau_green,other,1.0000,UNDERGROUND
,OH_mich_ops_core_cover_atacsau_Multicam,other,1.0000,UNDERGROUND
,OH_mich_ops_core_cover_atacsau_Tan,other,1.0000,UNDERGROUND
,OH_mich_ops_core_cover_berezka_black,other,1.0000,UNDERGROUND
,OH_mich_ops_core_cover_berezka_green,other,1.0000,UNDERGROUND
,OH_mich_ops_core_cover_berezka_multicam,other,1.0000,UNDERGROUND
,OH_mich_ops_core_cover_berezka_Tan,other,1.0000,UNDERGROUND
,OH_mich_ops_core_cover_dubok_1_Black,other,1.0000,UNDERGROUND
,OH_mich_ops_core_cover_dubok_1_Green,other,1.0000,UNDERGROUND
,OH_mich_ops_core_cover_dubok_1_Multicam,other,1.0000,UNDERGROUND
,OH_mich_ops_core_cover_dubok_1_Tan,other,1.0000,UNDERGROUND
,OH_mich_ops_core_cover_dubok_2_black,other,1.0000,UNDERGROUND
,OH_mich_ops_core_cover_dubok_2_Green,other,1.0000,UNDERGROUND
,OH_mich_ops_core_cover_dubok_2_multicam,other,1.0000,UNDERGROUND
,OH_mich_ops_core_cover_dubok_2_Tan,other,1.0000,UNDERGROUND
,OH_mich_ops_core_cover_EMR_black,other,1.0000,UNDERGROUND
,OH_mich_ops_core_cover_EMR_Green,other,1.0000,UNDERGROUND
,OH_mich_ops_core_cover_EMR_multicam,other,1.0000,UNDERGROUND
,OH_mich_ops_core_cover_EMR_Tan,other,1.0000,UNDERGROUND
,OH_mich_ops_core_cover_FLECTARN_black,other,1.0000,UNDERGROUND
,OH_mich_ops_core_cover_FLECTARN_green,other,1.0000,UNDERGROUND
,OH_mich_ops_core_cover_FLECTARN_multicam,other,1.0000,UNDERGROUND
,OH_mich_ops_core_cover_flektarn_Tan,other,1.0000,UNDERGROUND
,OH_mich_ops_core_cover_FLORA_black,other,1.0000,UNDERGROUND
,OH_mich_ops_core_cover_flora_Green,other,1.0000,UNDERGROUND
,OH_mich_ops_core_cover_FLORA_multicam,other,1.0000,UNDERGROUND
,OH_mich_ops_core_cover_flora_Tan,other,1.0000,UNDERGROUND
,OH_mich_ops_core_cover_german_black,other,1.0000,UNDERGROUND
,OH_mich_ops_core_cover_german_Green,other,1.0000,UNDERGROUND
,OH_mich_ops_core_cover_german_multicam,other,1.0000,UNDERGROUND
,OH_mich_ops_core_cover_german_Tan,other,1.0000,UNDERGROUND
,OH_mich_ops_core_cover_izlom_black,other,1.0000,UNDERGROUND
,OH_mich_ops_core_cover_izlom_Green,other,1.0000,UNDERGROUND
,OH_mich_ops_core_cover_izlom_multicam,other,1.0000,UNDERGROUND
,OH_mich_ops_core_cover_izlom_Tan,other,1.0000,UNDERGROUND
,OH_mich_ops_core_cover_partizan_black,other,1.0000,UNDERGROUND
,OH_mich_ops_core_cover_partizan_green,other,1.0000,UNDERGROUND
,OH_mich_ops_core_cover_partizan_multicam,other,1.0000,UNDERGROUND
,OH_mich_ops_core_cover_partizan_tan,other,1.0000,UNDERGROUND
,OH_mich_cover_5_cover_green,other,1.0000,UNDERGROUND
,OH_mich_cover_5_black,other,1.0000,UNDERGROUND
,OH_mich_cover_5_atacsau,other,1.0000,UNDERGROUND
,OH_mich_cover_5_berezka,other,1.0000,UNDERGROUND
,OH_mich_cover_5_dubok_1,other,1.0000,UNDERGROUND
,OH_mich_cover_5_dubok_2,other,1.0000,UNDERGROUND
,OH_mich_cover_5_EMR,other,1.0000,UNDERGROUND
,OH_mich_cover_5_flektarn,other,1.0000,UNDERGROUND
,OH_mich_cover_5_flora,other,1.0000,UNDERGROUND
,OH_mich_cover_5_german,other,1.0000,UNDERGROUND
,OH_mich_cover_5_izlom,other,1.0000,UNDERGROUND
,OH_mich_cover_5_partizan,other,1.0000,UNDERGROUND
,OH_MSA_mich_camo,other,1.0000,UNDERGROUND
,OH_sphera_black,other,1.0000,TIER 3 / MILITARY
,OH_vitjaz_olive,other,1.0000,UNDERGROUND
,OH_vitjaz_black,other,1.0000,UNDERGROUND
,OH_Toxickpouch_black,other,1.0000,TIER 3 / MILITARY
,OH_Toxickpouch_tan,other,1.0000,TIER 3 / MILITARY
,OH_Toxickpouch_olive,other,1.0000,TIER 3 / MILITARY
,OH_Toxickpouch_flora,other,1.0000,TIER 3 / MILITARY
,OH_kabackPlotGreenhouse,other,1.0000,TIER 3 / MILITARY
,OH_kabackPlotPolytunnel,other,1.0000,TIER 3 / MILITARY
,OH_plastic_canister_blue,food,1.0000,TIER 1 & 2
,OH_plastic_canister_red,food,1.0000,TIER 1 & 2
,OH_plastic_canister_green,food,1.0000,TIER 1 & 2
,OH_plastic_canister_yellow,food,1.0000,TIER 1 & 2
,OH_gerlyanda_Kit,other,1.0000,TIER 3 / MILITARY
,Shockpistol,other,1.0000,TIER 3 / MILITARY
,Shockpistol_Black,other,1.0000,TIER 3 / MILITARY
,SawedoffMagnum,tools,1.0000,TIER 3 / MILITARY
,OH_altin_cover_6_black,other,1.1000,TIER 3 / MILITARY
,OH_altin_cover_6_black_green,other,1.1000,TIER 3 / MILITARY
,OH_altin_cover_6_green,other,1.1000,TIER 3 / MILITARY
,OH_altin_cover_6_green_black,other,1.1000,TIER 3 / MILITARY
,OH_altin_cover_6_ATACS_black,other,1.1000,TIER 3 / MILITARY
,OH_altin_cover_6_ATACS_green,other,1.1000,TIER 3 / MILITARY
,OH_altin_cover_6_berezka_black,other,1.1000,TIER 3 / MILITARY
,OH_altin_cover_6_berezka_green,other,1.1000,TIER 3 / MILITARY
,OH_altin_cover_6_dubok_1_black,other,1.1000,TIER 3 / MILITARY
,OH_altin_cover_6_dubok_1_green,other,1.1000,TIER 3 / MILITARY
,OH_altin_cover_6_dubok_2_black,other,1.1000,TIER 3 / MILITARY
,OH_altin_cover_6_dubok_2_green,other,1.1000,TIER 3 / MILITARY
,OH_altin_cover_6_EMR_black,other,1.1000,TIER 3 / MILITARY
,OH_altin_cover_6_EMR_green,other,1.1000,TIER 3 / MILITARY
,OH_altin_cover_6_FLECTARN_black,other,1.1000,TIER 3 / MILITARY
,OH_altin_cover_6_FLECTARN_green,other,1.1000,TIER 3 / MILITARY
,OH_altin_cover_6_FLORA_black,other,1.1000,TIER 3 / MILITARY
,OH_altin_cover_6_FLORA_green,other,1.1000,TIER 3 / MILITARY
,OH_altin_cover_6_german_black,other,1.1000,TIER 3 / MILITARY
,OH_altin_cover_6_german_green,other,1.1000,TIER 3 / MILITARY
,OH_altin_cover_6_IZLOM_black,other,1.1000,TIER 3 / MILITARY
,OH_altin_cover_6_IZLOM_green,other,1.1000,TIER 3 / MILITARY
,OH_altin_cover_6_partizan_black,other,1.1000,TIER 3 / MILITARY
,OH_altin_cover_6_partizan_green,other,1.1000,TIER 3 / MILITARY
,Mag_AKM_Drum_TEST,other,1.1000,TIER 3 / MILITARY
,Colt1911,other,1.1060,TIER 3 / MILITARY
,Engraved1911,other,1.1060,TIER 3 / MILITARY
,Defibrillator,other,1.2000,TIER 3 / MILITARY
,MetalPlate,other,1.2000,TIER 3 / MILITARY
,MouflonPelt,other,1.2000,TIER 3 / MILITARY
,LeatherSewingKit,other,1.2000,TIER 3 / MILITARY
,Mace,other,1.2000,TIER 3 / MILITARY
,OH_mich2001_floraru,other,1.2000,TIER 3 / MILITARY
,OH_mich2001_multicam1,other,1.2000,TIER 3 / MILITARY
,OH_mich2001_pixel,other,1.2000,TIER 3 / MILITARY
,OH_mich2001_black,other,1.2000,TIER 3 / MILITARY
,OH_Mando_Green,other,1.2000,UNDERGROUND
,OH_Mando_Black,other,1.2000,UNDERGROUND
,OH_mich,other,1.2000,UNDERGROUND
,OH_mich_black,other,1.2000,UNDERGROUND
,OH_mich2,other,1.2000,UNDERGROUND
,OH_mich2_black,other,1.2000,UNDERGROUND
,OH_mich2_visor_green,other,1.2000,TIER 3 / MILITARY
,OH_mich2_visor_black,other,1.2000,TIER 3 / MILITARY
,OH_mich2_visor_tan,other,1.2000,TIER 3 / MILITARY
,OH_mich2_visor_tan_camo,other,1.2000,TIER 3 / MILITARY
,OH_mich_5_headphone_green,other,1.2000,TIER 3 / MILITARY
,OH_mich_5_headphone_black,other,1.2000,TIER 3 / MILITARY
,OH_mich_5_headphone_tan,other,1.2000,TIER 3 / MILITARY
,OH_mich_5_headphone_tan_camo,other,1.2000,TIER 3 / MILITARY
,OH_mando_mich_cover_green_green,other,1.2000,TIER 3 / MILITARY
,OH_mando_mich_cover_green_black,other,1.2000,TIER 3 / MILITARY
,OH_mando_mich_cover_black_green,other,1.2000,TIER 3 / MILITARY
,OH_mando_mich_cover_black_black,other,1.2000,TIER 3 / MILITARY
,OH_mando_mich_cover_atacsau_green,other,1.2000,TIER 3 / MILITARY
,OH_mando_mich_cover_atacsau_black,other,1.2000,TIER 3 / MILITARY
,OH_mando_mich_cover_berezka_green,other,1.2000,TIER 3 / MILITARY
,OH_mando_mich_cover_berezka_black,other,1.2000,TIER 3 / MILITARY
,OH_mando_mich_cover_dubok_1_green,other,1.2000,TIER 3 / MILITARY
,OH_mando_mich_cover_dubok_1_black,other,1.2000,TIER 3 / MILITARY
,OH_mando_mich_cover_dubok_2_green,other,1.2000,TIER 3 / MILITARY
,OH_mando_mich_cover_dubok_2_black,other,1.2000,TIER 3 / MILITARY
,OH_mando_mich_cover_EMR_green,other,1.2000,TIER 3 / MILITARY
,OH_mando_mich_cover_EMR_black,other,1.2000,TIER 3 / MILITARY
,OH_mando_mich_cover_flektarn_green,other,1.2000,TIER 3 / MILITARY
,OH_mando_mich_cover_flektarn_black,other,1.2000,TIER 3 / MILITARY
,OH_mando_mich_cover_flora_green,other,1.2000,TIER 3 / MILITARY
,OH_mando_mich_cover_flora_black,other,1.2000,TIER 3 / MILITARY
,OH_mando_mich_cover_german_green,other,1.2000,TIER 3 / MILITARY
,OH_mando_mich_cover_german_black,other,1.2000,TIER 3 / MILITARY
,OH_mando_mich_cover_izlom_green,other,1.2000,TIER 3 / MILITARY
,OH_mando_mich_cover_izlom_black,other,1.2000,TIER 3 / MILITARY
,OH_mando_mich_cover_partizan_green,other,1.2000,TIER 3 / MILITARY
,OH_mando_mich_cover_partizan_black,other,1.2000,TIER 3 / MILITARY
,OH_mich_cover_1_cover_green_black,other,1.2000,UNDERGROUND
,OH_mich_cover_1_green_blue,other,1.2000,UNDERGROUND
,OH_mich_cover_1_black_black,other,1.2000,UNDERGROUND
,OH_mich_cover_1_black_blue,other,1.2000,UNDERGROUND
,OH_mich_cover_1_atacsau_black,other,1.2000,UNDERGROUND
,OH_mich_cover_1_atacsau_blue,other,1.2000,UNDERGROUND
,OH_mich_cover_1_berezka_black,other,1.2000,UNDERGROUND
,OH_mich_cover_1_berezka_blue,other,1.2000,UNDERGROUND
,OH_mich_cover_1_dubok_1_black,other,1.2000,UNDERGROUND
,OH_mich_cover_1_dubok_1_blue,other,1.2000,UNDERGROUND
,OH_mich_cover_1_dubok_2_black,other,1.2000,UNDERGROUND
,OH_mich_cover_1_dubok_2_blue,other,1.2000,UNDERGROUND
,OH_mich_cover_1_EMR_black,other,1.2000,UNDERGROUND
,OH_mich_cover_1_EMR_blue,other,1.2000,UNDERGROUND
,OH_mich_cover_1_flektarn_black,other,1.2000,UNDERGROUND
,OH_mich_cover_1_flektarn_blue,other,1.2000,UNDERGROUND
,OH_mich_cover_1_flora_black,other,1.2000,UNDERGROUND
,OH_mich_cover_1_flora_blue,other,1.2000,UNDERGROUND
,OH_mich_cover_1_german_black,other,1.2000,UNDERGROUND
,OH_mich_cover_1_german_blue,other,1.2000,UNDERGROUND
,OH_mich_cover_1_izlom_black,other,1.2000,UNDERGROUND
,OH_mich_cover_1_izlom_blue,other,1.2000,UNDERGROUND
,OH_mich_cover_1_partizan_black,other,1.2000,UNDERGROUND
,OH_mich_cover_1_partizan_blue,other,1.2000,UNDERGROUND
,OH_mich_cover_2_cover_green,other,1.2000,UNDERGROUND
,OH_mich_cover_2_black,other,1.2000,UNDERGROUND
,OH_mich_cover_2_atacsau,other,1.2000,UNDERGROUND
,OH_mich_cover_2_berezka,other,1.2000,UNDERGROUND
,OH_mich_cover_2_dubok_1,other,1.2000,UNDERGROUND
,OH_mich_cover_2_dubok_2,other,1.2000,UNDERGROUND
,OH_mich_cover_2_EMR,other,1.2000,UNDERGROUND
,OH_mich_cover_2_flektarn,other,1.2000,UNDERGROUND
,OH_mich_cover_2_flora,other,1.2000,UNDERGROUND
,OH_mich_cover_2_german,other,1.2000,UNDERGROUND
,OH_mich_cover_2_izlom,other,1.2000,UNDERGROUND
,OH_mich_cover_2_partizan,other,1.2000,UNDERGROUND
,OH_mich_cover_3_cover_green_black,other,1.2000,UNDERGROUND
,OH_mich_cover_3_green_green,other,1.2000,UNDERGROUND
,OH_mich_cover_3_black_black,other,1.2000,UNDERGROUND
,OH_mich_cover_3_black_green,other,1.2000,UNDERGROUND
,OH_mich_cover_3_atacsau_black,other,1.2000,UNDERGROUND
,OH_mich_cover_3_atacsau_green,other,1.2000,UNDERGROUND
,OH_mich_cover_3_berezka_black,other,1.2000,UNDERGROUND
,OH_mich_cover_3_berezka_green,other,1.2000,UNDERGROUND
,OH_mich_cover_3_dubok_1_black,other,1.2000,UNDERGROUND
,OH_mich_cover_3_dubok_1_green,other,1.2000,UNDERGROUND
,OH_mich_cover_3_dubok_2_black,other,1.2000,UNDERGROUND
,OH_mich_cover_3_dubok_2_green,other,1.2000,UNDERGROUND
,OH_mich_cover_3_EMR_black,other,1.2000,UNDERGROUND
,OH_mich_cover_3_EMR_green,other,1.2000,UNDERGROUND
,OH_mich_cover_3_flektarn_black,other,1.2000,UNDERGROUND
,OH_mich_cover_3_flektarn_green,other,1.2000,UNDERGROUND
,OH_mich_cover_3_flora_black,other,1.2000,UNDERGROUND
,OH_mich_cover_3_flora_green,other,1.2000,UNDERGROUND
,OH_mich_cover_3_german_black,other,1.2000,UNDERGROUND
,OH_mich_cover_3_german_green,other,1.2000,UNDERGROUND
,OH_mich_cover_3_izlom_black,other,1.2000,UNDERGROUND
,OH_mich_cover_3_izlom_green,other,1.2000,UNDERGROUND
,OH_mich_cover_3_partizan_black,other,1.2000,UNDERGROUND
,OH_mich_cover_3_partizan_green,other,1.2000,UNDERGROUND
,OH_mich_cover_3_cover_green_tan,other,1.2000,UNDERGROUND
,OH_mich_cover_3_green_tan_camo,other,1.2000,UNDERGROUND
,OH_mich_cover_3_black_tan,other,1.2000,UNDERGROUND
,OH_mich_cover_3_black_tan_camo,other,1.2000,UNDERGROUND
,OH_mich_cover_3_atacsau_tan,other,1.2000,UNDERGROUND
,OH_mich_cover_3_atacsau_tan_camo,other,1.2000,UNDERGROUND
,OH_mich_cover_3_berezka_tan,other,1.2000,UNDERGROUND
,OH_mich_cover_3_berezka_tan_camo,other,1.2000,UNDERGROUND
,OH_mich_cover_3_dubok_1_tan,other,1.2000,UNDERGROUND
,OH_mich_cover_3_dubok_1_tan_camo,other,1.2000,UNDERGROUND
,OH_mich_cover_3_dubok_2_tan,other,1.2000,UNDERGROUND
,OH_mich_cover_3_dubok_2_tan_camo,other,1.2000,UNDERGROUND
,OH_mich_cover_3_EMR_tan,other,1.2000,UNDERGROUND
,OH_mich_cover_3_EMR_tan_camo,other,1.2000,UNDERGROUND
,OH_mich_cover_3_flektarn_tan,other,1.2000,UNDERGROUND
,OH_mich_cover_3_flektarn_tan_camo,other,1.2000,UNDERGROUND
,OH_mich_cover_3_flora_tan,other,1.2000,UNDERGROUND
,OH_mich_cover_3_flora_tan_camo,other,1.2000,UNDERGROUND
,OH_mich_cover_3_german_tan,other,1.2000,UNDERGROUND
,OH_mich_cover_3_german_tan_camo,other,1.2000,UNDERGROUND
,OH_mich_cover_3_izlom_tan,other,1.2000,UNDERGROUND
,OH_mich_cover_3_izlom_tan_camo,other,1.2000,UNDERGROUND
,OH_mich_cover_3_partizan_tan,other,1.2000,UNDERGROUND
,OH_mich_cover_3_partizan_tan_camo,other,1.2000,UNDERGROUND
,OH_mich_cover_4_cover_green_black,other,1.2000,UNDERGROUND
,OH_mich_cover_4_green_green,other,1.2000,UNDERGROUND
,OH_mich_cover_4_black_black,other,1.2000,UNDERGROUND
,OH_mich_cover_4_black_green,other,1.2000,UNDERGROUND
,OH_mich_cover_4_atacsau_black,other,1.2000,UNDERGROUND
,OH_mich_cover_4_atacsau_green,other,1.2000,UNDERGROUND
,OH_mich_cover_4_berezka_black,other,1.2000,UNDERGROUND
,OH_mich_cover_4_berezka_green,other,1.2000,UNDERGROUND
,OH_mich_cover_4_dubok_1_black,other,1.2000,UNDERGROUND
,OH_mich_cover_4_dubok_1_green,other,1.2000,UNDERGROUND
,OH_mich_cover_4_dubok_2_black,other,1.2000,UNDERGROUND
,OH_mich_cover_4_dubok_2_green,other,1.2000,UNDERGROUND
,OH_mich_cover_4_EMR_black,other,1.2000,UNDERGROUND
,OH_mich_cover_4_EMR_green,other,1.2000,UNDERGROUND
,OH_mich_cover_4_flektarn_black,other,1.2000,UNDERGROUND
,OH_mich_cover_4_flektarn_green,other,1.2000,UNDERGROUND
,OH_mich_cover_4_flora_black,other,1.2000,UNDERGROUND
,OH_mich_cover_4_flora_green,other,1.2000,UNDERGROUND
,OH_mich_cover_4_german_black,other,1.2000,UNDERGROUND
,OH_mich_cover_4_german_green,other,1.2000,UNDERGROUND
,OH_mich_cover_4_izlom_black,other,1.2000,UNDERGROUND
,OH_mich_cover_4_izlom_green,other,1.2000,UNDERGROUND
,OH_mich_cover_4_partizan_black,other,1.2000,UNDERGROUND
,OH_mich_cover_4_partizan_green,other,1.2000,UNDERGROUND
,OH_mich_cover_4_cover_green_tan,other,1.2000,UNDERGROUND
,OH_mich_cover_4_green_tan_camo,other,1.2000,UNDERGROUND
,OH_mich_cover_4_black_tan,other,1.2000,UNDERGROUND
,OH_mich_cover_4_black_tan_camo,other,1.2000,UNDERGROUND
,OH_mich_cover_4_atacsau_tan,other,1.2000,UNDERGROUND
,OH_mich_cover_4_atacsau_tan_camo,other,1.2000,UNDERGROUND
,OH_mich_cover_4_berezka_tan,other,1.2000,UNDERGROUND
,OH_mich_cover_4_berezka_tan_camo,other,1.2000,UNDERGROUND
,OH_mich_cover_4_dubok_1_tan,other,1.2000,UNDERGROUND
,OH_mich_cover_4_dubok_1_tan_camo,other,1.2000,UNDERGROUND
,OH_mich_cover_4_dubok_2_tan,other,1.2000,UNDERGROUND
,OH_mich_cover_4_dubok_2_tan_camo,other,1.2000,UNDERGROUND
,OH_mich_cover_4_EMR_tan,other,1.2000,UNDERGROUND
,OH_mich_cover_4_EMR_tan_camo,other,1.2000,UNDERGROUND
,OH_mich_cover_4_flektarn_tan,other,1.2000,UNDERGROUND
,OH_mich_cover_4_flektarn_tan_camo,other,1.2000,UNDERGROUND
,OH_mich_cover_4_flora_tan,other,1.2000,UNDERGROUND
,OH_mich_cover_4_flora_tan_camo,other,1.2000,UNDERGROUND
,OH_mich_cover_4_german_tan,other,1.2000,UNDERGROUND
,OH_mich_cover_4_german_tan_camo,other,1.2000,UNDERGROUND
,OH_mich_cover_4_izlom_tan,other,1.2000,UNDERGROUND
,OH_mich_cover_4_izlom_tan_camo,other,1.2000,UNDERGROUND
,OH_mich_cover_4_partizan_tan,other,1.2000,UNDERGROUND
,OH_mich_cover_4_partizan_tan_camo,other,1.2000,UNDERGROUND
,OH_mich_cover_6_green_black,other,1.2000,UNDERGROUND
,OH_mich_cover_6_green_green,other,1.2000,UNDERGROUND
,OH_mich_cover_6_black_black,other,1.2000,UNDERGROUND
,OH_mich_cover_6_black_green,other,1.2000,UNDERGROUND
,OH_mich_cover_6_atacsau_black,other,1.2000,UNDERGROUND
,OH_mich_cover_6_atacsau_green,other,1.2000,UNDERGROUND
,OH_mich_cover_6_berezka_black,other,1.2000,UNDERGROUND
,OH_mich_cover_6_berezka_green,other,1.2000,UNDERGROUND
,OH_mich_cover_6_dubok_1_black,other,1.2000,UNDERGROUND
,OH_mich_cover_6_dubok_1_green,other,1.2000,UNDERGROUND
,OH_mich_cover_6_dubok_2_black,other,1.2000,UNDERGROUND
,OH_mich_cover_6_dubok_2_green,other,1.2000,UNDERGROUND
,OH_mich_cover_6_EMR_black,other,1.2000,UNDERGROUND
,OH_mich_cover_6_EMR_green,other,1.2000,UNDERGROUND
,OH_mich_cover_6_flektarn_black,other,1.2000,UNDERGROUND
,OH_mich_cover_6_flektarn_green,other,1.2000,UNDERGROUND
,OH_mich_cover_6_flora_black,other,1.2000,UNDERGROUND
,OH_mich_cover_6_flora_green,other,1.2000,UNDERGROUND
,OH_mich_cover_6_german_black,other,1.2000,UNDERGROUND
,OH_mich_cover_6_german_green,other,1.2000,UNDERGROUND
,OH_mich_cover_6_izlom_black,other,1.2000,UNDERGROUND
,OH_mich_cover_6_izlom_green,other,1.2000,UNDERGROUND
,OH_mich_cover_6_partizan_black,other,1.2000,UNDERGROUND
,OH_mich_cover_6_partizan_green,other,1.2000,UNDERGROUND
,OH_mich_cover_7_vanilla_green,other,1.2000,TIER 3 / MILITARY
,OH_mich_cover_7_vanilla_black,other,1.2000,TIER 3 / MILITARY
,OH_mich_cover_7_vanilla_atacsau,other,1.2000,TIER 3 / MILITARY
,OH_mich_cover_7_vanilla_berezka,other,1.2000,TIER 3 / MILITARY
,OH_mich_cover_7_vanilla_dubok_1,other,1.2000,TIER 3 / MILITARY
,OH_mich_cover_7_vanilla_dubok_2,other,1.2000,TIER 3 / MILITARY
,OH_mich_cover_7_vanilla_EMR,other,1.2000,TIER 3 / MILITARY
,OH_mich_cover_7_vanilla_flektarn,other,1.2000,TIER 3 / MILITARY
,OH_mich_cover_7_vanilla_flora,other,1.2000,TIER 3 / MILITARY
,OH_mich_cover_7_vanilla_german,other,1.2000,TIER 3 / MILITARY
,OH_mich_cover_7_vanilla_izlom,other,1.2000,TIER 3 / MILITARY
